OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
AGRY1102409,-34.24233333,18.90383333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1102008,-33.70816667,19.11566667,0.23,36.51,527.34,0.21,0.47,3.48
MAJY2013005,-34.332,18.89133333,10.17,24.48,474.61,0.22,0.42,3.61
MAJY2013008,-34.34183333,18.8995,10.17,24.48,474.61,0.22,0.42,3.61
AGRY2021903,-33.97383333,19.2565,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2021905,-33.96583333,19.25483333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY4031601,-34.2905,19.065,6.87,29.51,363.87,0.14,0.41,3.67
AGRY4031603,-34.28833333,19.05483333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY4031605,-34.2975,19.03166667,10.17,24.48,474.61,0.22,0.42,3.61
AGRY4031606,-34.29416667,19.03666667,10.17,24.48,474.61,0.22,0.42,3.61
AGRY3103114,-33.95266667,20.3445,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111117,-34.37883333,19.392,6.87,29.51,363.87,0.14,0.41,3.67
WIJ92042004,-34.055,18.38666667,11.12,25.9,374.41,0.22,0.34,3.64
NAH92082907,-33.97116667,20.70416667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93010902,-34.115,18.43,11.12,25.9,374.41,0.22,0.34,3.64
WIJ93022101,-33.69583333,19.1175,0.23,36.51,527.34,0.21,0.47,3.48
WIJ93022103,-33.69666667,19.11333333,0.23,36.51,527.34,0.21,0.47,3.48
TLE93032010,-34.07633333,18.38383333,11.12,25.9,374.41,0.22,0.34,3.64
DOA93082205,-33.9525,20.84683333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93091304,-34.33666667,18.945,10.17,24.48,474.61,0.22,0.42,3.61
WIJ93091309,-34.3275,18.98083333,10.17,24.48,474.61,0.22,0.42,3.61
CVV93082906,-34.21416667,18.44916667,6.06,33.55,506.25,0.19,0.45,3.49
CVV93080801,-34.18583333,18.395,11.12,25.9,374.41,0.22,0.34,3.64
NAH94031203,-34.068,19.01666667,6.06,33.55,506.25,0.19,0.45,3.49
NAH94031205,-34.04766667,18.99666667,6.06,33.55,506.25,0.19,0.45,3.49
NAH94031902,-34.017,18.988,6.06,33.55,506.25,0.19,0.45,3.49
DOA94090304,-33.99616667,20.49683333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090403,-33.97066667,20.49683333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090513,-33.946,20.38433333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090602,-33.95266667,20.34033333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090605,-33.96483333,20.33433333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090607,-33.9695,20.34733333,2.62,36.51,290.04,0.03,0.41,4.58
DOA94090704,-33.98466667,20.40866667,2.62,36.51,290.04,0.03,0.41,4.58
APE94122112,-34.39183333,20.576,8.98,29.13,237.3,0.02,0.37,4.33
DJL95030602,-34.06583333,19.015,6.06,33.55,506.25,0.19,0.45,3.49
DJL95030701,-34.04333333,19.03366667,6.06,33.55,506.25,0.19,0.45,3.49
LYM95092301,-34.541,19.914,5.49,30.49,374.41,0.13,0.4,4.09
NGF95092301,-34.536,19.91483333,5.49,30.49,374.41,0.13,0.4,4.09
DOA95092305,-34.52883333,19.90216667,5.49,30.49,374.41,0.13,0.4,4.09
LYM95122704,-34.10683333,19.07633333,1.57,36.73,458.79,0.16,0.45,3.73
LYM95122706,-34.11433333,19.09083333,1.57,36.73,458.79,0.16,0.45,3.73
NGF95122707,-34.11866667,19.092,1.57,36.73,458.79,0.16,0.45,3.73
NGF96021602,-34.12116667,19.101,1.57,36.73,458.79,0.16,0.45,3.73
NGF96021605,-34.109,19.12383333,1.57,36.73,458.79,0.16,0.45,3.73
LYM96031003,-34.0685,18.393,11.12,25.9,374.41,0.22,0.34,3.64
LYM96031005,-34.07033333,18.386,11.12,25.9,374.41,0.22,0.34,3.64
NAH96030902,-34.32783333,18.93216667,10.17,24.48,474.61,0.22,0.42,3.61
AWA96031102,-33.85716667,22.01283333,4.23,35.73,305.86,0.03,0.41,4.22
LYM96050701,-33.95583333,18.43716667,11.12,25.9,374.41,0.22,0.34,3.64
NGF96060804,-34.09533333,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
AWA96062905,-33.92283333,22.43766667,7.26,30.83,348.05,0.08,0.43,2.07
LYM96080303,-34.1505,18.9285,6.06,33.55,506.25,0.19,0.45,3.49
LYM96092103,-34.29016667,18.9395,10.17,24.48,474.61,0.22,0.42,3.61
NAH96100901,-34.0075,19.66066667,1.57,36.73,458.79,0.16,0.45,3.73
NAH96100905,-34.01033333,19.623,1.57,36.73,458.79,0.16,0.45,3.73
DOA96101405,-34.0275,22.97316667,6.64,31.46,369.14,0.1,0.43,1.43
DOA96092302,-34.2685,18.96833333,10.17,24.48,474.61,0.22,0.42,3.61
NGF96092103,-34.277,18.92716667,10.17,24.48,474.61,0.22,0.42,3.61
NGF96122808,-34.11466667,18.43383333,11.12,25.9,374.41,0.22,0.34,3.64
CHE96112710,-34.09816667,18.96833333,6.06,33.55,506.25,0.19,0.45,3.49
NGF97020801,-34.10383333,18.44083333,6.06,33.55,506.25,0.19,0.45,3.49
NGF97022303,-34.036,19.03933333,6.06,33.55,506.25,0.19,0.45,3.49
LYM97030906,-34.10766667,18.43983333,6.06,33.55,506.25,0.19,0.45,3.49
NAH97022806,-33.71933333,19.87683333,-1.1,36.98,622.27,0.15,0.55,3.74
LYM97033001,-34.11666667,18.436,11.12,25.9,374.41,0.22,0.34,3.64
NGF97081614,-34.67116667,19.5895,6.87,29.51,363.87,0.14,0.41,3.67
NGF97121108,-34.02716667,19.33383333,1.57,36.73,458.79,0.16,0.45,3.73
NGF97121110,-34.03266667,19.3395,1.57,36.73,458.79,0.16,0.45,3.73
NGF97121310,-34.13366667,19.89183333,1.82,38.84,427.15,0.1,0.43,4.03
SMR98011504,-34.264,18.44433333,10.17,24.48,474.61,0.22,0.42,3.61
SMR98011505,-34.266,18.43066667,12.55,20.72,469.34,0,0.49,3.69
NGF98020703,-34.24983333,18.895,6.06,33.55,506.25,0.19,0.45,3.49
NGF98020704,-34.2595,18.89616667,10.17,24.48,474.61,0.22,0.42,3.61
NGF98020705,-34.26366667,18.89783333,10.17,24.48,474.61,0.22,0.42,3.61
LYM98011101,-34.07433333,18.40433333,11.12,25.9,374.41,0.22,0.34,3.64
LYM98011106,-34.07566667,18.39083333,11.12,25.9,374.41,0.22,0.34,3.64
AWA98012901,-33.917,22.44366667,7.26,30.83,348.05,0.08,0.43,2.07
NGF98022801,-34.37483333,20.5765,8.98,29.13,237.3,0.02,0.37,4.33
NGF98030107,-34.41666667,20.717,8.98,29.13,237.3,0.02,0.37,4.33
WGS98022401,-34.02383333,19.586,1.57,36.73,458.79,0.16,0.45,3.73
PMR98030102,-34.118,18.43883333,6.06,33.55,506.25,0.19,0.45,3.49
PMR98030103,-34.115,18.4365,11.12,25.9,374.41,0.22,0.34,3.64
PMR98030104,-34.1135,18.44033333,6.06,33.55,506.25,0.19,0.45,3.49
LYM98022805,-34.39283333,20.56883333,8.98,29.13,237.3,0.02,0.37,4.33
DJL98030504,-34.322,19.46333333,6.87,29.51,363.87,0.14,0.41,3.67
DJL98030506,-34.32566667,19.48016667,6.87,29.51,363.87,0.14,0.41,3.67
AWA98030901,-33.86983333,22.38983333,7.26,30.83,348.05,0.08,0.43,2.07
LYM98041004,-34.30766667,19.01183333,10.17,24.48,474.61,0.22,0.42,3.61
LYM98041005,-34.3095,19.001,10.17,24.48,474.61,0.22,0.42,3.61
NGF98041002,-34.2895,19.035,10.17,24.48,474.61,0.22,0.42,3.61
NGF98041006,-34.30916667,18.99883333,10.17,24.48,474.61,0.22,0.42,3.61
NGF98041007,-34.313,19.00716667,10.17,24.48,474.61,0.22,0.42,3.61
NGF98041008,-34.30333333,19.02483333,10.17,24.48,474.61,0.22,0.42,3.61
SMR98041003,-33.99816667,18.408,11.12,25.9,374.41,0.22,0.34,3.64
DJL98040406,-33.8465,22.11833333,4.23,35.73,305.86,0.03,0.41,4.22
PMR98040502,-33.87433333,21.934,4.23,35.73,305.86,0.03,0.41,4.22
LYM98042906,-34.20366667,18.90083333,6.06,33.55,506.25,0.19,0.45,3.49
LYM98042907,-34.20833333,18.885,6.06,33.55,506.25,0.19,0.45,3.49
LYM98042909,-34.2185,18.85533333,6.06,33.55,506.25,0.19,0.45,3.49
NGF98061305,-34.38133333,19.27033333,6.87,29.51,363.87,0.14,0.41,3.67
NGF98061306,-34.37883333,19.27433333,6.87,29.51,363.87,0.14,0.41,3.67
NGF98061307,-34.379,19.2795,6.87,29.51,363.87,0.14,0.41,3.67
NGF98061313,-34.38466667,19.2975,6.87,29.51,363.87,0.14,0.41,3.67
NGF98061314,-34.38783333,19.29516667,6.87,29.51,363.87,0.14,0.41,3.67
SMR98042906,-34.20183333,18.89083333,6.06,33.55,506.25,0.19,0.45,3.49
VCH98042902,-34.17516667,18.9645,6.06,33.55,506.25,0.19,0.45,3.49
VCH98042903,-34.1765,18.94466667,6.06,33.55,506.25,0.19,0.45,3.49
VCH98042906,-34.2045,18.89783333,6.06,33.55,506.25,0.19,0.45,3.49
VCH98042907,-34.21266667,18.885,6.06,33.55,506.25,0.19,0.45,3.49
VCH98042909,-34.19766667,18.86766667,6.06,33.55,506.25,0.19,0.45,3.49
NAH98052303,-34.39366667,19.42533333,6.87,29.51,363.87,0.14,0.41,3.67
SMR98072907,-34.415,19.69433333,5.49,30.49,374.41,0.13,0.4,4.09
NGF98100212,-34.048,19.016,6.06,33.55,506.25,0.19,0.45,3.49
NGF98100306,-34.04433333,18.99016667,6.06,33.55,506.25,0.19,0.45,3.49
NGF98100307,-34.0405,18.98966667,6.06,33.55,506.25,0.19,0.45,3.49
LYM98101903,-34.04916667,19.00233333,6.06,33.55,506.25,0.19,0.45,3.49
NGF98092504,-33.95283333,20.84733333,2.62,36.51,290.04,0.03,0.41,4.58
AWA99031104,-33.8645,22.01616667,4.23,35.73,305.86,0.03,0.41,4.22
AWA99031105,-33.86633333,22.01683333,4.23,35.73,305.86,0.03,0.41,4.22
AWA99031106,-33.8675,22.01866667,4.23,35.73,305.86,0.03,0.41,4.22
AWA99031107,-33.869,22.0225,4.23,35.73,305.86,0.03,0.41,4.22
NAH99051103,-33.91033333,21.815,4.23,35.73,305.86,0.03,0.41,4.22
AWA99041308,-34.3815,19.27516667,6.87,29.51,363.87,0.14,0.41,3.67
AWA99060501,-33.87516667,22.43,7.26,30.83,348.05,0.08,0.43,2.07
AWA99061602,-33.95316667,21.73183333,4.23,35.73,305.86,0.03,0.41,4.22
AWA99072406,-33.95683333,21.19533333,2.65,37.4,326.95,0.03,0.41,4.69
DOA99082503,-33.986,20.4725,2.62,36.51,290.04,0.03,0.41,4.58
WMP99100906,-34.39,19.325,6.87,29.51,363.87,0.14,0.41,3.67
LKA99102304,-34.1905,19.164,1.57,36.73,458.79,0.16,0.45,3.73
IEB99120803,-33.95366667,18.43866667,6.06,33.55,506.25,0.19,0.45,3.49
NGF99120802,-34.30866667,18.93733333,10.17,24.48,474.61,0.22,0.42,3.61
LKA99092104,-34.09816667,18.45616667,6.06,33.55,506.25,0.19,0.45,3.49
PMRY0010902,-34.44233333,19.65883333,6.87,29.51,363.87,0.14,0.41,3.67
WMPY0010904,-34.44016667,19.67716667,6.87,29.51,363.87,0.14,0.41,3.67
NAHY0051902,-34.50766667,19.83166667,5.49,30.49,374.41,0.13,0.4,4.09
PMRY0070301,-33.88333333,25.255,8.8,34.44,421.88,0.15,0.43,2.87
IEBY0051302,-33.36166667,26.51566667,5.97,39.13,711.91,0.3,0.42,3.99
IEBY0051405,-33.33816667,26.302,5.97,39.13,711.91,0.3,0.42,3.99
WMPY0072905,-34.10883333,18.96916667,6.06,33.55,506.25,0.19,0.45,3.49
WMPY0072906,-34.11266667,18.97716667,6.06,33.55,506.25,0.19,0.45,3.49
NGFY0082006,-33.9125,22.4475,7.26,30.83,348.05,0.08,0.43,2.07
NGFY1012803,-34.02933333,19.457,1.57,36.73,458.79,0.16,0.45,3.73
WMPY1032103,-33.9995,19.44166667,1.57,36.73,458.79,0.16,0.45,3.73
LKAY0032102,-33.95716667,20.84783333,2.62,36.51,290.04,0.03,0.41,4.58
NGFY1071401,-34.10383333,18.44083333,6.06,33.55,506.25,0.19,0.45,3.49
NGFY2010509,-34.05583333,19.06766667,1.57,36.73,458.79,0.16,0.45,3.73
NAHY3022201,-33.95183333,21.436,2.65,37.4,326.95,0.03,0.41,4.69
NAHY3022301,-33.95716667,21.43233333,2.65,37.4,326.95,0.03,0.41,4.69
NGFY3041801,-34.035,19.45033333,1.57,36.73,458.79,0.16,0.45,3.73
NAHY5031302,-34.08933333,18.98616667,6.06,33.55,506.25,0.19,0.45,3.49
APE92051610,-33.52483333,19.106,0.23,36.51,527.34,0.21,0.47,3.48
PVR92070402,-34.06083333,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
WIJ93020803,-34.04083333,19.67083333,1.57,36.73,458.79,0.16,0.45,3.73
DOA93082206,-33.95633333,20.85,2.62,36.51,290.04,0.03,0.41,4.58
SHS93090301,-33.91083333,22.13866667,4.23,35.73,305.86,0.03,0.41,4.22
DJL94091905,-34.32083333,18.98333333,10.17,24.48,474.61,0.22,0.42,3.61
APE94122113,-34.39383333,20.57283333,8.98,29.13,237.3,0.02,0.37,4.33
PWR94122102,-34.37483333,20.56933333,8.98,29.13,237.3,0.02,0.37,4.33
DJL94122802,-34.06966667,19.02433333,6.06,33.55,506.25,0.19,0.45,3.49
WEL94100901,-34.10816667,18.451,6.06,33.55,506.25,0.19,0.45,3.49
DOA95020803,-33.891,22.4285,7.26,30.83,348.05,0.08,0.43,2.07
DJL95082802,-34.09333333,18.44,6.06,33.55,506.25,0.19,0.45,3.49
LYM95102902,-34.05183333,19.03716667,6.06,33.55,506.25,0.19,0.45,3.49
NGF95102902,-34.0535,19.0365,6.06,33.55,506.25,0.19,0.45,3.49
NAH96022404,-34.05533333,19.82516667,1.82,38.84,427.15,0.1,0.43,4.03
LYM96092101,-34.28516667,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
CHE96112712,-34.11666667,18.97783333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96112710,-34.122,18.975,6.06,33.55,506.25,0.19,0.45,3.49
NAH97030101,-33.70633333,19.83116667,-1.1,36.98,622.27,0.15,0.55,3.74
LYM97050603,-34.0545,18.3855,11.12,25.9,374.41,0.22,0.34,3.64
AWA97100801,-34.00783333,19.65966667,1.57,36.73,458.79,0.16,0.45,3.73
NGF97121304,-34.0915,19.88533333,1.82,38.84,427.15,0.1,0.43,4.03
AWA97120405,-33.81783333,22.78316667,7.26,30.83,348.05,0.08,0.43,2.07
AWA98041003,-33.92516667,22.45533333,7.26,30.83,348.05,0.08,0.43,2.07
SMR98042907,-34.21916667,18.88283333,6.06,33.55,506.25,0.19,0.45,3.49
KBR98052802,-33.82416667,22.90383333,6.64,31.46,369.14,0.1,0.43,1.43
NAH98081001,-34.24183333,18.4645,6.06,33.55,506.25,0.19,0.45,3.49
NGF98100102,-34.43283333,19.6925,5.49,30.49,374.41,0.13,0.4,4.09
AWA98120801,-33.92166667,22.47266667,7.26,30.83,348.05,0.08,0.43,2.07
PMR98111503,-34.078,18.392,11.12,25.9,374.41,0.22,0.34,3.64
AWA99092804,-32.97883333,19.10633333,-1.39,35.69,564.26,0.2,0.49,3.73
LKA99092102,-34.09366667,18.44783333,6.06,33.55,506.25,0.19,0.45,3.49
NAHY1011101,-34.22433333,18.88166667,6.06,33.55,506.25,0.19,0.45,3.49
NAHY1011103,-34.21883333,18.8795,6.06,33.55,506.25,0.19,0.45,3.49
WMPY0121707,-34.24016667,18.928,6.06,33.55,506.25,0.19,0.45,3.49
APE91082402,-34.28783333,19.03983333,10.17,24.48,474.61,0.22,0.42,3.61
AGR92021809,-34.38283333,19.27616667,6.87,29.51,363.87,0.14,0.41,3.67
NAH92061306,-33.20266667,19.06766667,-1.39,35.69,564.26,0.2,0.49,3.73
VJJ92071101,-34.0955,18.43983333,6.06,33.55,506.25,0.19,0.45,3.49
APE93011615,-34.15533333,19.14583333,1.57,36.73,458.79,0.16,0.45,3.73
MHG93010504,-33.93016667,23.71666667,8.42,29.69,390.23,0.17,0.44,2.8
WIJ92122002,-34.08,18.39333333,11.12,25.9,374.41,0.22,0.34,3.64
AGR93022503,-33.97516667,23.62916667,8.42,29.69,390.23,0.17,0.44,2.8
LYM93120501,-34.02616667,18.39466667,11.12,25.9,374.41,0.22,0.34,3.64
NGF94110504,-34.40316667,19.31366667,6.87,29.51,363.87,0.14,0.41,3.67
ASP94102916,-34.23016667,18.89733333,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102924,-34.21666667,18.8865,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102925,-34.213,18.88483333,6.06,33.55,506.25,0.19,0.45,3.49
TSM94122101,-34.37966667,20.5755,8.98,29.13,237.3,0.02,0.37,4.33
AGR95021805,-33.97433333,19.25916667,1.57,36.73,458.79,0.16,0.45,3.73
AGR95040514,-34.37816667,19.40216667,6.87,29.51,363.87,0.14,0.41,3.67
AGR95040522,-34.387,19.35383333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96010703,-34.34166667,18.93116667,10.17,24.48,474.61,0.22,0.42,3.61
AGR96010711,-34.341,18.936,10.17,24.48,474.61,0.22,0.42,3.61
RJW94122101,-34.39616667,20.56883333,8.98,29.13,237.3,0.02,0.37,4.33
MMC96042902,-34.37566667,20.58,8.98,29.13,237.3,0.02,0.37,4.33
MMC96042903,-34.378,20.584,8.98,29.13,237.3,0.02,0.37,4.33
CRS96092104,-34.2815,18.83983333,10.17,24.48,474.61,0.22,0.42,3.61
CRS96092105,-34.2815,18.84583333,10.17,24.48,474.61,0.22,0.42,3.61
CRS96092106,-34.27666667,18.85783333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97112207,-34.09633333,18.43466667,11.12,25.9,374.41,0.22,0.34,3.64
AGR98022409,-34.02516667,19.60783333,1.57,36.73,458.79,0.16,0.45,3.73
WEL98102520,-34.319,19.30433333,6.87,29.51,363.87,0.14,0.41,3.67
NGW98101407,-33.986,21.28966667,2.65,37.4,326.95,0.03,0.41,4.69
WEL98112519,-33.91266667,25.221,8.8,34.44,421.88,0.15,0.43,2.87
WEL99010111,-34.3315,18.9225,10.17,24.48,474.61,0.22,0.42,3.61
WEL99010112,-34.32833333,18.91716667,10.17,24.48,474.61,0.22,0.42,3.61
WEL99010113,-34.32566667,18.9135,10.17,24.48,474.61,0.22,0.42,3.61
WEL99010114,-34.322,18.91016667,10.17,24.48,474.61,0.22,0.42,3.61
WEL99010115,-34.31533333,18.90583333,10.17,24.48,474.61,0.22,0.42,3.61
WMP99010208,-33.94966667,21.13066667,2.65,37.4,326.95,0.03,0.41,4.69
AGR99010903,-34.291,19.03283333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99010908,-34.30683333,18.99883333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99010911,-34.3135,19.01216667,10.17,24.48,474.61,0.22,0.42,3.61
FMD99080801,-33.91916667,20.86116667,2.62,36.51,290.04,0.03,0.41,4.58
AGR99120801,-34.30133333,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99120807,-34.3205,18.91833333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99120810,-34.32633333,18.93166667,10.17,24.48,474.61,0.22,0.42,3.61
AGR99120819,-34.33216667,18.95433333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99122604,-34.34366667,18.92583333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY0010902,-34.44233333,19.66883333,6.87,29.51,363.87,0.14,0.41,3.67
OUT99112701,-33.91433333,22.20616667,7.26,30.83,348.05,0.08,0.43,2.07
OUTY0012205,-33.95783333,21.19333333,2.65,37.4,326.95,0.03,0.41,4.69
AGRY0070255,-33.77516667,25.051,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0070256,-33.7725,25.04783333,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0080608,-34.216,18.45083333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0121205,-33.791,23.355,6.64,31.46,369.14,0.1,0.43,1.43
AGRY0121701,-34.20683333,18.907,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1102401,-34.22433333,18.8795,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1102413,-34.24466667,18.92616667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1102414,-34.24633333,18.93166667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1061701,-34.09466667,18.4405,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2100611,-33.99233333,19.0195,6.06,33.55,506.25,0.19,0.45,3.49
AGRY3103104,-33.97616667,20.35583333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3103107,-33.96616667,20.3355,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3103131,-33.97116667,20.35966667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3103134,-33.97883333,20.358,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111104,-34.395,19.37116667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY3111129,-34.38283333,19.42466667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY3111131,-34.3905,19.42683333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY3111134,-34.39366667,19.4335,6.87,29.51,363.87,0.14,0.41,3.67
AGRY3111135,-34.3925,19.43816667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY5100114,-33.8,19.157,1.57,36.73,458.79,0.16,0.45,3.73
AGR92022706,-34.382,19.28433333,6.87,29.51,363.87,0.14,0.41,3.67
AJT92101302,-34.03566667,19.46183333,1.57,36.73,458.79,0.16,0.45,3.73
APE93011608,-34.14233333,19.14366667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92121605,-34.32666667,19.29333333,6.87,29.51,363.87,0.14,0.41,3.67
WIJ93010901,-34.1175,18.42833333,11.12,25.9,374.41,0.22,0.34,3.64
AJT93032704,-34.05716667,18.392,11.12,25.9,374.41,0.22,0.34,3.64
ASP93042106,-34.29683333,19.035,10.17,24.48,474.61,0.22,0.42,3.61
DOA93082201,-33.94233333,20.85916667,2.62,36.51,290.04,0.03,0.41,4.58
SHS93081302,-33.88466667,22.03383333,4.23,35.73,305.86,0.03,0.41,4.22
WIJ93120408,-34.38333333,19.27166667,6.87,29.51,363.87,0.14,0.41,3.67
ASP94102909,-34.21766667,18.90133333,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102910,-34.21983333,18.90133333,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102918,-34.23433333,18.89166667,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102920,-34.22566667,18.88716667,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102928,-34.20266667,18.89416667,6.06,33.55,506.25,0.19,0.45,3.49
AGR94112013,-34.3405,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
DOA94110810,-33.96433333,21.19483333,2.65,37.4,326.95,0.03,0.41,4.69
DOA94110811,-33.965,21.19516667,2.65,37.4,326.95,0.03,0.41,4.69
DOA94110813,-33.96583333,21.19416667,2.65,37.4,326.95,0.03,0.41,4.69
DJL95030604,-34.055,19.00583333,6.06,33.55,506.25,0.19,0.45,3.49
DJL95110601,-34.24166667,18.465,6.06,33.55,506.25,0.19,0.45,3.49
DJL95110602,-34.22266667,18.45,6.06,33.55,506.25,0.19,0.45,3.49
DJL96012501,-34.04,19.03866667,6.06,33.55,506.25,0.19,0.45,3.49
DJL96012506,-34.03533333,19.06233333,6.06,33.55,506.25,0.19,0.45,3.49
LYM96031004,-34.06583333,18.38816667,11.12,25.9,374.41,0.22,0.34,3.64
MMC96102002,-34.38333333,20.6005,8.98,29.13,237.3,0.02,0.37,4.33
NAH96121301,-34.078,19.979,1.82,38.84,427.15,0.1,0.43,4.03
SMR96121105,-33.44233333,19.12333333,0.23,36.51,527.34,0.21,0.47,3.48
AGR96112716,-34.1085,19.00166667,6.06,33.55,506.25,0.19,0.45,3.49
SMR96112714,-34.119,18.9745,6.06,33.55,506.25,0.19,0.45,3.49
STU97030112,-34.41716667,20.72883333,8.98,29.13,237.3,0.02,0.37,4.33
AGR97080201,-34.02383333,24.4285,6.64,35.12,427.15,0.16,0.44,2.84
LYM97092004,-33.82833333,23.59733333,8.42,29.69,390.23,0.17,0.44,2.8
JCJ97091402,-33.7,24.94833333,2.58,42.57,511.52,0.16,0.41,3.06
AGR97112206,-34.09633333,18.43866667,6.06,33.55,506.25,0.19,0.45,3.49
AJR97110203,-34.07033333,18.385,11.12,25.9,374.41,0.22,0.34,3.64
NGF97121303,-34.0865,19.87766667,1.82,38.84,427.15,0.1,0.43,4.03
AGR97121307,-34.08533333,19.8605,1.82,38.84,427.15,0.1,0.43,4.03
LYM98011105,-34.07116667,18.38816667,11.12,25.9,374.41,0.22,0.34,3.64
AGR97122006,-34.369,20.5545,8.98,29.13,237.3,0.02,0.37,4.33
AGR97122008,-34.3735,20.5645,8.98,29.13,237.3,0.02,0.37,4.33
AGR98012507,-33.99683333,18.413,11.12,25.9,374.41,0.22,0.34,3.64
AGR98020811,-34.34866667,18.94566667,10.17,24.48,474.61,0.22,0.42,3.61
NGW98101307,-33.94733333,21.54016667,2.65,37.4,326.95,0.03,0.41,4.69
AGR98101908,-34.04766667,18.87366667,6.06,33.55,506.25,0.19,0.45,3.49
WEL98102514,-34.32433333,19.28816667,6.87,29.51,363.87,0.14,0.41,3.67
WEL98102515,-34.3235,19.28983333,6.87,29.51,363.87,0.14,0.41,3.67
IVM98092503,-33.95216667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
WMP98092503,-33.94816667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
WEL98110817,-34.04233333,18.87583333,6.06,33.55,506.25,0.19,0.45,3.49
WEL98110818,-34.04633333,18.87633333,6.06,33.55,506.25,0.19,0.45,3.49
AGR99011008,-33.754,19.11566667,1.57,36.73,458.79,0.16,0.45,3.73
PMR98111504,-34.07433333,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
AGR99010107,-34.37066667,20.5645,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010116,-34.368,20.56016667,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010118,-34.3675,20.554,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010120,-34.36533333,20.54833333,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010124,-34.36483333,20.53616667,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010125,-34.36266667,20.535,8.98,29.13,237.3,0.02,0.37,4.33
AGR99010126,-34.363,20.53116667,8.98,29.13,237.3,0.02,0.37,4.33
AGR99100315,-34.02116667,19.53916667,1.57,36.73,458.79,0.16,0.45,3.73
NGF99103104,-33.9985,18.40966667,11.12,25.9,374.41,0.22,0.34,3.64
IEB99120804,-33.96083333,18.43433333,11.12,25.9,374.41,0.22,0.34,3.64
AGR99122603,-34.33883333,18.93766667,10.17,24.48,474.61,0.22,0.42,3.61
AGRY0012504,-33.9745,18.42116667,11.12,25.9,374.41,0.22,0.34,3.64
VCHY0051304,-33.291,26.68083333,7.65,38.8,685.55,0.28,0.41,4.34
AGRY0101419,-33.97916667,21.34083333,2.65,37.4,326.95,0.03,0.41,4.69
AGRY0121703,-34.22166667,18.89883333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0121705,-34.22883333,18.92366667,6.06,33.55,506.25,0.19,0.45,3.49
