Obs,Latitude,Longitude
NAH98041902,-31.70983333,18.83116667
VCH98040402,-33.85233333,22.1725
IVM98040702,-33.36033333,20.46883333
KEH98102104,-34.24916667,19.13766667
IVM98103005,-33.7775,22.88433333
AGR98120504,-32.51166667,18.84283333
KBR99010802,-33.68866667,23.13966667
NGF99022803,-34.0345,18.32816667
NGF99022805,-34.032,18.33333333
KEH99012703,-33.66216667,19.09566667
DJL99022509,-33.7085,19.19783333
DJL99022511,-33.718,19.195
DJL99022513,-33.72666667,19.07583333
DOA99030301,-34.027,19.50766667
AGR99043001,-34.13583333,18.3445
WEL99060501,-32.50983333,19.20866667
VCH99052006,-34.6085,19.95483333
NGFY0010102,-34.14866667,18.34683333
OUT96050401,-33.94233333,21.52983333
DOAY0021503,-33.41083333,22.75166667
DOAY0021504,-33.406,22.76933333
MAJY0081901,-34.0405,18.9645
MAJY0081902,-34.03733333,18.96133333
DOAY0120604,-34.0675,19.55383333
DOAY0121011,-34.05816667,19.41983333
DOAY0121012,-34.05716667,19.4225
DOAY0121015,-34.06216667,19.43433333
WELY0060403,-33.36583333,22.09516667
AGRY1012914,-33.80016667,20.78116667
AGRY2062915,-34.254,18.43166667
AGRY2062916,-34.25716667,18.43666667
AGRY4031305,-33.54816667,19.1505
AGRY3010202,-33.78066667,19.051
AGRY3103043,-33.96633333,21.86133333
AGRY3112702,-32.49183333,19.05666667
NAH92062902,-33.407,22.772
DOA93011304,-33.35533333,22.19683333
FWV93011201,-34.04233333,19.64033333
VJK93020705,-33.94866667,20.71016667
DOA93012805,-33.328,21.74566667
WIJ93020604,-34.08,19.61083333
DOA94030115,-33.65316667,22.65583333
DOA94030118,-33.63783333,22.61566667
DJL94111403,-34.03866667,18.38666667
ROO94111105,-33.45,21.08716667
DOA94112803,-33.40266667,22.745
TOW94112302,-33.442,21.46666667
NOG94111202,-33.88816667,25.26616667
NOG94111203,-33.89066667,25.26633333
NOG94111204,-33.88766667,25.26833333
ROO94122902,-33.6095,21.446
ROO95011206,-33.61283333,21.429
ROO95011207,-33.614,21.42683333
ROO95011208,-33.61583333,21.42583333
ROO95011209,-33.61266667,21.42383333
ROO95011904,-33.44616667,21.3275
ROO95011906,-33.45683333,21.328
TOW95012304,-33.4415,21.014
ROO95020604,-33.454,21.36933333
OBK95121402,-33.64283333,21.4705
AGR96021801,-34.32166667,18.45966667
DJL96021502,-34.15533333,18.91666667
LYM96032101,-33.62833333,19.10216667
DEL96041718,-33.665,25.25066667
DOA96031610,-33.96983333,21.051
DOA97022610,-33.716,23.1775
DOA97022620,-33.68516667,23.1285
VAN97030210,-34.44766667,20.79616667
NGF97032011,-32.13066667,18.99416667
DOA97031807,-33.737,24.25166667
DOA97031811,-33.71583333,24.286
DOA97031813,-33.7225,24.2785
RDF97012601,-33.7065,21.96083333
SMR97031206,-33.70516667,18.93233333
CJL96121401,-34.35316667,18.83383333
CJL96121501,-34.34866667,18.84133333
NGF97113005,-34.6825,19.86716667
DJL98020401,-33.745,19.04833333
DJL98020405,-33.718,19.071
DJL98020406,-33.70133333,19.06983333
DJL98020412,-33.70133333,19.22616667
LYM98022808,-34.40633333,20.56883333
LYM98030105,-34.4275,20.75316667
IVM98030103,-34.43516667,20.721
WMP98041106,-33.898,18.93683333
VCH98123101,-33.55533333,19.14783333
VCH99010105,-33.5495,19.15316667
LYM99012706,-33.64183333,19.09683333
FRI98121707,-33.27983333,19.49616667
FRI98121708,-33.28833333,19.45533333
VCH99012706,-33.636,19.10316667
NGF99032208,-34.1975,18.38083333
DOA99030201,-34.7135,19.764
DOA99031501,-34.49416667,19.89833333
LYMY0030104,-32.945,19.0425
LMWY0022202,-34.11216667,18.4145
IEBY0092302,-32.3225,19.21983333
IEBY0110423,-33.61666667,20.21133333
AGR91122906,-34.04433333,20.458
AGR92021205,-33.88966667,18.543
AGR92022501,-34.40083333,19.27783333
AGR92022503,-34.40316667,19.28333333
AGR92022610,-34.34316667,19.17816667
AGR92022612,-34.34366667,19.15383333
AGR92030702,-33.73783333,18.93333333
MAJ92032001,-34.08166667,19.06
AGR92040502,-33.99366667,18.97533333
AGR92040504,-33.995,18.9805
AGR92040505,-33.99683333,18.98383333
AMA92121202,-33.47333333,20.56066667
WIJ92112803,-34.21,18.83333333
AGR93030105,-34.0675,23.26666667
OGM93022201,-33.94533333,18.887
APE93050911,-33.99033333,18.98533333
RAA93042203,-33.74366667,21.90966667
AGR95031201,-33.95983333,18.87533333
AGR95031203,-33.96166667,18.8825
SHR95031902,-32.94566667,19.201
AGR95032104,-34.2105,18.44683333
AGR95032613,-34.39633333,19.25266667
AGR95040209,-34.4085,19.16566667
AGR95040303,-34.36483333,19.13866667
AGR95040408,-34.35583333,19.135
VJK95121902,-33.9225,20.74833333
AGR95122926,-34.413,20.4835
AGR96011801,-33.90816667,19.1565
AGR96020407,-33.27033333,19.06733333
AGR96020408,-33.268,19.06916667
APE96012804,-34.20233333,19.15866667
AGR96021708,-34.1905,19.55533333
AGR96021727,-34.19766667,19.599
AGR96022208,-34.44633333,20.54516667
AGR96030309,-34.21666667,19.40483333
AGR96030808,-34.019,19.55866667
AGR96031504,-34.272,18.84416667
AGR96032205,-34.1505,18.3295
AGR96040515,-34.73883333,19.90433333
AGR96041405,-34.1585,18.34083333
AGR96032905,-34.39866667,19.19133333
AGR96042731,-33.46816667,19.05533333
WEL96031710,-34.42883333,19.629
AGR97011601,-33.83416667,19.09883333
AGR97011602,-33.836,19.10383333
AGR97021303,-33.87116667,19.3565
AGR97022604,-33.71433333,23.20216667
AGR97022605,-33.7135,23.20916667
AGR97032107,-32.23333333,19.15083333
AGR97040508,-31.78566667,18.74833333
AGR97040626,-31.8265,18.71233333
AGR97042601,-33.42966667,21.04083333
AGR97112201,-34.0915,18.42683333
AGR98012204,-34.304,18.8265
AGR98012207,-34.17516667,18.8365
AGR97123008,-33.85266667,19.1645
AGR97123105,-34.20533333,18.45
AGR98020403,-33.7525,19.06983333
AGR98020405,-33.71366667,19.071
AGR98020412,-33.70016667,19.2135
AGR98031508,-34.15183333,18.332
AGR98031509,-34.14866667,18.3275
AGR98031510,-34.145,18.33016667
IVM98020403,-33.73416667,19.08066667
IVM98040707,-33.34766667,20.46666667
STU98030104,-34.353,18.83966667
STU98030204,-34.35533333,18.83333333
AGR98112513,-34.04733333,19.965
WEL98110817,-34.04233333,18.87583333
WEL98110818,-34.04633333,18.87633333
WMP98050301,-33.786,19.15966667
AGR99031405,-34.05983333,18.38333333
AGR99042101,-34.2365,18.40616667
AGR99042109,-34.24233333,18.39716667
AGR99120117,-33.84766667,18.91333333
AGR99121601,-33.90183333,18.77333333
AGR99122101,-34.0915,18.4265
AGRY0011301,-34.4365,19.61833333
AGRY0011331,-34.45416667,19.57783333
AGRY0011424,-34.4405,19.62166667
AGRY0011425,-34.43866667,19.62333333
AGRY0011603,-33.98516667,18.42333333
AGRY0030102,-32.91483333,19.043
AGRY0030104,-32.94866667,19.04516667
AGRY0030113,-32.94233333,19.0725
AGRY0030909,-33.43833333,19.664
OUTY0072705,-33.91683333,21.73683333
OUTY0072706,-33.91016667,21.72416667
WELY0061406,-31.7685,18.772
AGRY0123011,-33.4675,23.83783333
AGRY1011707,-33.49466667,19.46883333
AGRY1021401,-33.15183333,19.2435
AGRY1031102,-33.7665,19.05366667
AGRY1112710,-33.73333333,19.12633333
AGRY4031202,-33.5725,19.1495
AGRY4021824,-34.405,19.307
AGRY4082101,-33.69866667,19.0455
AGRY3112504,-32.64183333,18.955
AGRY3112505,-32.646,18.95833333
AGRY3112544,-32.76033333,19.043
AGRY3112556,-32.79766667,19.0495
AGRY3103018,-33.97383333,22.07533333
AGRY5010302,-34.014,18.34466667
AGRY5010303,-34.0175,18.34466667
ASP92092010,-34.237,19.01183333
ASP92092303,-34.24183333,19.05266667
ASP92092308,-34.247,19.041
ASP92092311,-34.23966667,19.11316667
ASP92092701,-34.255,19.00483333
APE92100404,-32.77033333,18.63333333
APE92101801,-32.668,19.18383333
AGR92103105,-34.03833333,19.6295
AGR92110133,-34.0315,19.621
WIJ92103107,-33.985,18.36333333
APE93021409,-34.2085,19.44866667
SHR93080805,-33.5665,19.65983333
SHR93082903,-33.94616667,18.93333333
ASP93100706,-33.5585,20.9935
OGM93091503,-33.94916667,21.06
SHR93101701,-34.13316667,19.91483333
ASP93103103,-33.3585,19.10216667
ASP93103108,-33.36633333,19.08816667
AGR94071008,-33.9,19.15616667
AGR94073101,-33.91133333,19.136
APE94071701,-34.2685,18.4655
APE94071710,-34.2695,18.45766667
APE94082409,-34.23016667,21.6065
APE94090810,-34.39466667,19.235
APE94090812,-34.3685,19.258
APE94090815,-34.34416667,19.29566667
APE94090822,-34.32033333,19.40216667
APE94091103,-34.195,19.15316667
SHR94100801,-34,18.48766667
ASP94110316,-33.82166667,18.99783333
SHR95010201,-32.63566667,19.2055
SHR95040201,-34.236,18.408
PMR95091103,-34.2085,18.436
SHR95092502,-33.8845,21.79916667
AGR95100802,-32.72116667,19.20316667
PAT95100601,-32.73283333,19.20833333
SHS95080301,-33.83383333,21.85266667
AGR95102902,-34.31666667,18.96283333
AGR95112502,-33.70833333,19.0565
AGR95112534,-33.65366667,19.11016667
AGR95112623,-33.56333333,19.1065
AGR95110806,-33.568,19.28066667
AGR96040501,-34.73516667,19.90266667
SHR96040702,-33.95366667,19.183
SHR96082402,-33.97033333,19.385
BMJ96083103,-33.58,25
MCG96082402,-33.58783333,24.39033333
AGR96103003,-34.15083333,18.905
AGR96101414,-33.82566667,19.27533333
SHR96102702,-32.72383333,18.66833333
GOE97012404,-33.73833333,21.89683333
STN97012401,-33.73783333,21.90266667
STN97012403,-33.7365,21.89033333
VDW97020704,-33.585,19.2375
AGR97072302,-33.8225,18.99733333
AGR97081615,-34.664,19.5945
AGR97081701,-34.66983333,19.7155
AGR97081702,-34.67116667,19.7295
AGR97082310,-34.25816667,18.46466667
SHR97092402,-33.38866667,19.78433333
AGR97080306,-33.859,23.51933333
AGR97112912,-34.52816667,19.71766667
AGR97112913,-34.545,19.6975
WMP97092202,-33.959,24.29333333
WOW98030201,-34.23566667,18.40866667
SHR98032109,-33.705,21.79316667
AGR98041905,-34.081,18.36983333
AGR98061706,-33.291,25.09783333
SHR98080903,-34.578,19.76883333
MIT98082002,-33.81083333,19.29883333
SHR98090601,-33.71483333,19.08333333
AGR98091106,-34.5495,19.75383333
AGR98092001,-34.259,18.45833333
SHR98102501,-33.9315,21.4205
SHR98102503,-33.93416667,21.4095
AGR98102101,-34.22066667,18.83716667
WEL98061401,-34.14816667,18.42683333
SHR98120505,-32.52383333,18.85
SHR98120604,-32.37066667,18.82316667
VJK99090803,-34.3725,20.536
AGR99072901,-34.14316667,18.93166667
WMP99092403,-33.04883333,19.12533333
AGR99092012,-33.95183333,19.375
AGR99092107,-34.231,21.53516667
AGR99092408,-33.08516667,19.0995
AGR99092411,-33.08783333,19.10716667
AGR99092412,-33.08516667,19.11133333
AGR99120721,-33.633,19.66883333
OUT96050404,-33.959,21.50916667
OUT98092611,-33.962,21.0575
VJKY0030102,-33.78016667,20.11833333
AGRY0041208,-33.9595,19.733
SHRY0041210,-33.94166667,19.75166667
AGRY0072104,-33.20983333,19.429
SHRY0052803,-32.89683333,18.73516667
AGRY0081238,-32.9175,19.11633333
AGRY0081241,-32.90533333,19.10866667
AGRY0082602,-33.745,19.87833333
AGRY0082614,-33.74916667,19.83383333
AGRY0090815,-34.54416667,19.81083333
MCGY0092501,-32.16083333,19.0355
AGRY0101903,-33.73566667,19.28233333
AGRY0103049,-31.777,19.12866667
AGRY0111218,-32.945,19.21983333
AGRY0101322,-34.10233333,21.85133333
AGRY0110810,-33.30233333,20.80216667
AGRY0110811,-33.305,20.79583333
AGRY0110823,-33.32033333,20.76933333
AGRY0110827,-33.31966667,20.78666667
AGRY0110222,-32.74816667,19.2355
AGRY0110510,-34.21166667,19.44733333
AGRY0112405,-33.22883333,19.28383333
AGRY0112103,-33.05533333,19.3305
AGRY0112215,-32.82566667,19.336
GEDY0112104,-33.064,19.33333333
GEDY0112214,-32.7995,19.30083333
HRKY1010102,-34.031,20.43016667
SHRY1012101,-33.00583333,19.12083333
GEDY0112201,-32.6265,19.15483333
SHRY0122807,-33.64016667,24.79983333
GEDY0112402,-33.22433333,19.321
AGRY1020722,-33.27483333,20.69566667
AGRY2031213,-33.873,20.2135
AGRY2031302,-34.02566667,19.5715
AGRY2022011,-33.9095,19.2565
AGRY2081311,-33.94616667,20.71283333
AGRY3051805,-34.03733333,18.873
AGRY2102714,-33.64016667,19.36083333
AGRY2111226,-33.5675,21.04133333
AGRY2112609,-34.1585,19.10883333
AGRY3093013,-33.65366667,21.33016667
AGRY3112638,-32.81466667,19.09733333
AGRY3112639,-32.81466667,19.09516667
AGRY3102815,-34.06583333,20.09833333
AGRY3102820,-34.0865,20.15383333
AGRY3111327,-34.2015,19.45833333
AGRY3112739,-32.61083333,19.143
AGRY4102706,-33.514,18.55166667
AGRY4110602,-33.08316667,19.3005
AGRY4111401,-33.75983333,19.05
AGR91092901,-33.71666667,18.54583333
CBE92050302,-34.323,18.836
DOA93043001,-33.9775,22.07466667
JAM93092508,-33.55633333,19.13416667
DOA93112501,-33.4565,21.23983333
SHS94011202,-33.8185,21.91833333
SHS94020111,-33.83016667,21.85
DOA94040702,-33.68016667,21.452
DOA94040706,-33.67166667,21.44233333
AWA94040901,-33.44466667,21.31016667
ROO94102506,-33.44616667,21.164
ROO94102511,-33.45533333,21.15583333
ROO94110303,-33.4545,21.115
SHS94062208,-33.91133333,21.96666667
SHS94062807,-33.85683333,21.81983333
SHS94062808,-33.854,21.82316667
DOA94112402,-33.44683333,21.28766667
ROO94110707,-33.45533333,21.0865
ROO94110708,-33.4595,21.08616667
ROO94111108,-33.4545,21.079
ROO94111402,-33.45316667,21.07366667
ROO94111404,-33.45,21.06883333
ROO94111405,-33.44816667,21.08016667
ROO94111509,-33.44783333,21.0565
ROO94111611,-33.6175,21.43233333
ROO94112301,-33.45,21.38766667
ROO94112302,-33.4475,21.38916667
TOW94111702,-33.4415,21.47683333
DOA94112802,-33.4045,22.74516667
TOW94112203,-33.43833333,21.4705
DOA95030301,-33.49766667,20.72416667
TOW95051009,-33.714,21.458
TOW95052303,-33.51616667,20.70383333
DOA95042507,-33.47566667,21.186
NGF95092405,-34.60633333,19.8555
AWA95103106,-33.88716667,21.7545
ROO95102402,-33.6695,21.51283333
LYM95111901,-34.037,18.38916667
NGF95111203,-34.21266667,18.44583333
TOW95111301,-33.31533333,21.29516667
LYM96012001,-34.2585,18.457
NGF96012001,-34.25916667,18.461
NGF96021002,-32.42966667,19.16
AJT96050101,-34.295,21.02983333
ROO96050702,-33.73066667,21.86566667
ROO96050804,-33.7185,21.85383333
TOW96050601,-33.7235,21.92633333
TOW96050701,-33.73466667,21.90033333
TOW96050709,-33.7315,21.857
TOW96050805,-33.72933333,21.86133333
CVV96050706,-34.27,18.45916667
NGF96081002,-33.3595,19.07683333
LYM96072802,-34.58966667,19.79166667
LYM96072808,-34.58733333,19.74833333
LYM96081807,-34.05016667,18.869
LYM96082105,-34.01133333,19.2055
ROO96081206,-33.33833333,22.0505
ROO96081207,-33.3365,22.05583333
DOA96101428,-33.75133333,23.16833333
DOA96100907,-34.34233333,21.76133333
DOA96101620,-33.96033333,21.79416667
DOA96101623,-33.94416667,21.77366667
AWA96101503,-32.962,19.3415
AWA96101802,-32.97483333,19.334
DJL96111301,-34.05633333,18.93433333
DJL96111303,-34.046,18.96016667
DJL96111308,-34.02383333,18.963
DOA96092202,-34.2605,18.86033333
NGF96111705,-32.74733333,18.7635
SMR96111301,-34.05716667,18.92483333
SMR96111306,-34.02883333,18.95666667
SMR96111308,-34.02616667,18.96016667
PMR96111701,-32.777,18.7635
DJL97011605,-33.859,19.143
DJL97011611,-33.827,19.1285
PMR96121401,-33.505,20.677
LYM96121406,-33.34016667,20.46616667
SMR96121105,-33.44233333,19.12333333
CVV97012302,-33.52083333,18.48666667
SMR96120407,-34.4905,19.7395
NAH97020301,-34.06033333,18.91883333
LYM96120401,-34.4695,19.87
LYM96120402,-34.467,19.85333333
LYM96090513,-33.50233333,19.05316667
PMR97030302,-33.8595,19.15583333
SMR97021207,-33.87383333,19.3245
DOA97040321,-33.928,21.20483333
LYM97032111,-32.25383333,19.15
CJL96120701,-34.3495,18.84733333
NGF97081604,-34.69316667,19.63233333
NGF97090701,-34.228,18.40566667
CHE97081307,-33.82616667,19.06083333
LYM97081702,-34.66933333,19.7195
CHE97091105,-34.10316667,19.28316667
DJL97091105,-34.10183333,19.27383333
CHE97091003,-34.004,19.11166667
CHE97101602,-34.037,19.9225
CHE97101603,-34.03833333,19.91666667
LYM97101602,-34.03416667,19.91983333
SMR97091008,-33.9865,19.13116667
DJL97100101,-33.33916667,19.4935
DJL97103010,-33.91616667,19.1595
NGF97102602,-34.082,20.02166667
NGF97112910,-34.45083333,19.57533333
NGF97112915,-34.47966667,19.665
NGF97112920,-34.52616667,19.71466667
NGF97121111,-34.041,19.34116667
NGF97121309,-34.12983333,19.88983333
NGF97122806,-32.41716667,19.121
LYM97112902,-34.41083333,19.59783333
DOA97111908,-33.61983333,22.97683333
DOA97122903,-34.074,23.29033333
CSS97113008,-34.61416667,19.91016667
DJL98012204,-34.2245,18.8425
WMP96121401,-33.50583333,20.66766667
CHE98012204,-34.21433333,18.83683333
LYM98022810,-34.41666667,20.64083333
CVV97101202,-34.14666667,18.39833333
DJL98022613,-33.16316667,18.30866667
NGF98040603,-33.54016667,20.62483333
NGF98040504,-33.84766667,21.98016667
VCH98052106,-33.80566667,19.02066667
DOA98052606,-33.6405,22.90216667
OBR98021701,-33.3685,21.3645
OBR98021702,-33.382,21.35216667
OBR98021801,-33.3675,21.36833333
CHE98082003,-33.81266667,19.29433333
SMR98082006,-33.731,19.34616667
IVM98091106,-34.53783333,19.78816667
AWA98091311,-32.63533333,19.21616667
SMR98102106,-34.2585,19.11766667
AWA98092606,-33.9845,20.79316667
NGF98102101,-34.223,18.84083333
NGF98102106,-34.26066667,19.11133333
DJL98102008,-33.06616667,19.33333333
SMR98101510,-34.4335,19.74666667
NGF98092404,-34.014,21.09516667
IVM98103006,-33.75233333,23.16866667
LYM98112504,-34.05083333,19.97666667
LYM98112507,-34.02433333,19.922
DJL98121711,-33.28783333,19.4715
SMR98120906,-34.71366667,19.61083333
IEB98120909,-34.686,19.699
LYM98092404,-34.0175,21.07416667
PMR98111503,-34.078,18.392
SMR99022510,-33.72666667,19.16933333
IEB99030403,-33.272,19.064
IEB99041401,-33.63383333,19.08616667
IEB99041404,-33.609,19.05783333
DJL99041402,-33.6365,19.085
SMR99041404,-33.62166667,19.042
VCH99042105,-34.26133333,18.46333333
IEB99050603,-32.581,18.91566667
NAH99051003,-33.89233333,21.728
IEB99062802,-34.03416667,18.39383333
TOW98100801,-33.43516667,21.01566667
VCH99060307,-34.0505,19.91683333
LYM99080802,-34.07616667,19.61133333
CVV99031001,-33.615,18.82583333
NGF99092403,-33.07316667,19.10983333
CJL99080803,-33.57333333,19.66133333
CJL99080804,-33.5705,19.66566667
AWA99092406,-33.03833333,19.077
AWA99092409,-33.05083333,19.06916667
AWA99092601,-32.96583333,19.04683333
AWA99100808,-32.59783333,19.142
LYM99092405,-33.02483333,19.13083333
LYM99101201,-34.04366667,18.33066667
GED99112502,-34.38666667,19.62416667
GED99112805,-32.89583333,19.05083333
NGF99121808,-34.42483333,19.443
IEB99102711,-32.89333333,18.70633333
NGFY0011603,-34.1585,18.351
DOA99120702,-33.58333333,19.64833333
LYMY0021507,-33.4005,22.77466667
SMR99091701,-33.719,18.5455
NGFY0021411,-34.32516667,21.07
NGFY0021506,-33.40983333,22.74616667
NGFY0021904,-34.22833333,21.5605
NGFY0022015,-34.2385,21.56083333
IEBY0032905,-34.52616667,19.5325
DOAY0042715,-32.76866667,19.38066667
NGFY0070805,-33.957,19.185
NGFY0072006,-34.596,19.88383333
NGFY0072008,-34.59283333,19.83816667
LYMY0072101,-33.20716667,19.44083333
DJLY0072004,-34.59283333,19.8795
DJLY0072005,-34.609,19.85533333
DJLY0060205,-34.065,19.32366667
NAHY0080602,-34.70133333,19.76233333
DJLY0080910,-33.98766667,19.58516667
TRUY0081607,-34.687,19.699
LYMY0081608,-34.609,19.753
LYMY0081612,-34.622,19.735
IEBY0092003,-33.60983333,19.33383333
NGFY0101411,-33.95666667,21.3635
NGFY0102610,-33.00516667,19.11883333
PMRY0092504,-32.20866667,19.08433333
NGFY0102808,-31.58466667,19.00516667
DOAY0111501,-34.40533333,19.31016667
DOAY0112511,-34.05633333,19.54416667
DOAY0112912,-34.0775,19.57533333
DJLY0110207,-32.63016667,19.11233333
NGFY1022003,-33.53283333,19.32833333
DOAY1020612,-34.40266667,20.757
DJLY1021401,-33.166,19.24
PMRY0121405,-33.7405,22.86083333
PMRY0121408,-33.74233333,22.847
RJSY0021901,-34.22916667,21.5555
IEBY0110805,-33.3275,20.79733333
LYMY1032410,-33.8045,19.35216667
IEBY1011702,-33.51166667,19.5065
IEBY1011712,-33.51666667,19.5005
IEBY1090302,-34.11083333,19.24133333
SMRY1102504,-34.34016667,18.85216667
NAHY1092802,-34.387,20.692
SMRY2090604,-34.10816667,19.5
NAHY4011501,-34.142,18.3605
NAHY4121501,-33.58466667,19.24833333
APE92080404,-34.46533333,19.83866667
SHS94011207,-33.7635,21.986
SHS94062813,-33.85133333,21.84416667
ROO94111505,-33.45133333,21.06083333
